"2018-01-01",1,"LI","LLA","T",0,0,0,0,1
"2018-01-01",1,"TPE","LLH","T",0,-22,0,-6,1
"2018-01-01",1,"ASO","LNÄ","L",3,0,0,0,1
"2018-01-01",1,"LEN","LNÄ","L",8,0,1,0,2
"2018-01-01",1,"MRL","LOH","L",5,0,0,-2,2
"2018-01-01",1,"MYR","LOH","L",6,0,1,0,2
"2018-01-01",1,"KIL","LPV","L",1,0,0,0,1
"2018-01-01",1,"KIL","LPV","M",0,-2,0,0,1
"2018-01-01",1,"MÄK","LPV","L",5,0,2,0,2
"2018-01-01",1,"VTR","LPÄ","T",0,-8,0,0,1
"2018-01-01",1,"TAP","LR","T",0,-13,0,-3,1
"2018-01-01",1,"LR","LRS","T",0,-13,0,0,1
"2018-01-01",1,"RAS","LÄ","T",0,-27,0,-4,1
"2018-01-01",1,"TA","LÄ","T",0,-8,0,0,1
"2018-01-01",1,"KLH","MAS","L",9,0,0,-1,2
"2018-01-01",1,"VKH","MAS","L",0,0,0,0,1
"2018-01-01",1,"LPÄ","MAT","T",0,-8,0,0,1
"2018-01-01",1,"LAK","MJJ","T",0,-56,0,-5,1
"2018-01-01",1,"KA","MKA","T",0,-11,0,-1,1
"2018-01-01",1,"LRS","MKO","T",0,-13,0,0,1
"2018-01-01",1,"PMK","ML","L",5,0,0,0,3
"2018-01-01",1,"TNA","ML","L",11,-1,1,-2,4
"2018-01-01",1,"TNA","ML","M",0,-2,0,0,1
"2018-01-01",1,"KAN","MLO","L",5,0,0,0,2
"2018-01-01",1,"MYR","MLO","L",5,0,0,0,2
"2018-01-01",1,"LAV","MRL","L",6,0,0,0,2
"2018-01-01",1,"LOH","MRL","L",7,0,0,0,2
"2018-01-01",1,"LOH","MYR","L",5,0,0,0,2
"2018-01-01",1,"MLO","MYR","L",5,0,0,0,2
"2018-01-01",1,"LPV","MÄK","L",1,0,0,0,1
"2018-01-01",1,"LPV","MÄK","M",0,-11,0,-1,2
"2018-01-01",1,"PJM","MÄK","L",3,0,0,-1,2
"2018-01-01",1,"SMÄ","NMÄ","T",0,-10,0,-1,1
"2018-01-01",1,"UKÄ","NSL","T",0,-11,0,0,1
"2018-01-01",1,"KÄP","OLK","L",3,0,0,-1,3
"2018-01-01",1,"PMK","OLK","L",8,-1,0,-2,4
"2018-01-01",1,"PMK","OLK","M",0,-2,0,0,1
"2018-01-01",1,"MÄK","PJM","L",1,0,0,0,1
"2018-01-01",1,"MÄK","PJM","M",0,-13,0,-2,2
"2018-01-01",1,"VMO","PJM","L",4,0,0,0,2
"2018-01-01",1,"TKL","PLA","L",11,0,1,0,4
"2018-01-01",1,"TKL","PLA","M",0,-1,0,0,1
"2018-01-01",1,"TNA","PLA","L",7,0,0,0,4
"2018-01-01",1,"JK","PLP","L",1,0,0,-1,1
"2018-01-01",1,"PLP","PLP","L",0,0,0,0,1
"2018-01-01",1,"ML","PMK","L",10,-1,0,-1,4
"2018-01-01",1,"ML","PMK","M",0,-2,0,0,1
"2018-01-01",1,"OLK","PMK","L",4,0,0,0,3
"2018-01-01",1,"HPL","POH","L",4,0,0,0,2
"2018-01-01",1,"KAN","POH","L",3,0,0,-2,2
"2018-01-01",1,"HKI","PSL","L",2,0,2,-1,4
"2018-01-01",1,"ILA","PSL","L",2,0,0,0,2
"2018-01-01",1,"ILA","PSL","M",0,-12,0,0,2
"2018-01-01",1,"KÄP","PSL","L",9,-1,0,0,4
"2018-01-01",1,"JK","PUR","L",0,-1,0,-1,1
"2018-01-01",1,"SAU","PUR","L",3,0,1,0,1
"2018-01-01",1,"JTS","RAH","T",0,-16,0,-1,1
"2018-01-01",1,"LÄ","RAS","T",0,-9,0,-1,1
"2018-01-01",1,"TRÄ","RAS","T",0,-18,0,-3,1
"2018-01-01",1,"RILA","RI","T",0,-17,0,-2,1
"2018-01-01",1,"HNA","RKL","L",1,0,0,0,1
"2018-01-01",1,"HNA","RKL","M",0,0,1,0,1
"2018-01-01",1,"KVY","RKL","L",2,0,0,0,2
"2018-01-01",1,"AVP","RSM","L",6,0,0,0,2
"2018-01-01",1,"KTÖ","RSM","L",16,0,0,0,3
"2018-01-01",1,"JP","SAU","L",2,0,0,0,1
"2018-01-01",1,"PUR","SAU","L",0,-1,0,0,1
"2018-01-01",1,"KE","SAV","L",0,0,0,-1,2
"2018-01-01",1,"KE","SAV","M",1,0,0,0,1
"2018-01-01",1,"KRS","SAV","L",3,0,0,-2,3
"2018-01-01",1,"KRA","SMÄ","T",0,-9,0,-2,1
"2018-01-01",1,"KRR","STÖ","T",0,-65,0,-2,1
"2018-01-01",1,"ÄKI","SUO","M",9,0,0,0,1
"2018-01-01",1,"LÄ","TA","T",0,-28,0,-1,1
"2018-01-01",1,"TRÄ","TAP","T",0,-10,0,0,1
"2018-01-01",1,"HKH","TKL","L",9,0,0,0,3
"2018-01-01",1,"HKH","TKL","M",0,-1,0,0,1
"2018-01-01",1,"PLA","TKL","L",9,0,2,0,4
"2018-01-01",1,"TL","TL","T",0,-10,0,0,1
"2018-01-01",1,"ML","TNA","L",5,0,0,0,3
"2018-01-01",1,"PLA","TNA","L",11,0,1,-1,4
"2018-01-01",1,"PLA","TNA","M",0,-2,0,-1,1
"2018-01-01",1,"HEK","TOL","L",8,0,0,0,2
"2018-01-01",1,"KKN","TOL","L",0,0,0,0,1
"2018-01-01",1,"KKN","TOL","M",3,0,0,0,1
"2018-01-01",1,"SJ","TPE","T",0,-25,0,-2,1
"2018-01-01",1,"VKA","TPET","T",0,-14,0,-13,2
"2018-01-01",1,"EPO","TRL","L",1,0,0,0,1
"2018-01-01",1,"EPO","TRL","M",0,-6,0,0,2
"2018-01-01",1,"KVH","TRL","L",12,0,0,0,3
"2018-01-01",1,"RAS","TRÄ","T",0,-10,0,-1,1
"2018-01-01",1,"LLA","TÖR","T",0,-2,0,-2,1
"2018-01-01",1,"MKA","UKÄ","T",0,-11,0,0,1
"2018-01-01",1,"KTH","UTI","T",0,-32,0,0,1
"2018-01-01",1,"KTÖ","VEH","L",6,0,0,0,2
"2018-01-01",1,"VKS","VEH","L",6,0,0,-1,2
"2018-01-01",1,"MAT","VIA","T",0,-9,0,-1,1
"2018-01-01",1,"JRS","VKH","L",0,0,0,0,1
"2018-01-01",1,"MAS","VKH","L",8,0,0,-2,2
"2018-01-01",1,"LAV","VKS","L",7,0,0,0,2
"2018-01-01",1,"VEH","VKS","L",6,0,0,0,2
"2018-01-01",1,"NSL","VLH","T",0,-12,0,-1,1
"2018-01-01",1,"ÄS","VMA","T",0,-7,2,0,1
"2018-01-01",1,"HPL","VMO","L",4,0,0,0,2
"2018-01-01",1,"PJM","VMO","L",0,0,0,-1,1
"2018-01-01",1,"PJM","VMO","M",0,-13,0,0,2
"2018-01-01",1,"AVP","VMS","L",9,0,0,-1,1
"2018-01-01",1,"LEN","VMS","L",6,0,1,0,2
"2018-01-01",1,"VMS","VMS","L",2,0,0,0,1
"2018-01-01",1,"LAU","VRI","M",7,0,0,-1,1
"2018-01-01",1,"SJ","VTR","T",0,-24,0,-1,2
"2018-01-01",1,"LLH","YLÖ","T",0,-25,0,-3,1
"2018-01-01",1,"AHV","ÄS","T",0,-10,2,0,1
"2018-01-01",2,"JP","AIN","L",1,0,1,0,1
"2018-01-01",2,"KYT","AIN","L",11,0,0,0,1
"2018-01-01",2,"RI","ARP","L",0,0,0,0,1
"2018-01-01",2,"HVK","ASO","L",3,0,0,-1,2
"2018-01-01",2,"LNÄ","ASO","L",9,0,0,-1,2
"2018-01-01",2,"RSM","AVP","L",16,0,0,0,3
"2018-01-01",2,"VMS","AVP","L",1,0,0,0,2
"2018-01-01",2,"KLH","EPO","L",1,0,1,0,1
"2018-01-01",2,"KLH","EPO","M",0,-3,0,-2,1
"2018-01-01",2,"TRL","EPO","L",3,0,0,0,2
"2018-01-01",2,"HK","HAS","T",0,-18,0,-1,1
"2018-01-01",2,"OI","HAS","T",0,-16,0,-1,1
"2018-01-01",2,"JRS","HEK","L",1,0,0,0,2
"2018-01-01",2,"TOL","HEK","L",1,0,0,0,1
"2018-01-01",2,"TOL","HEK","M",2,0,0,-1,1
"2018-01-01",2,"KV","HJ","T",0,-15,0,-2,1
"2018-01-01",2,"HAS","HK","T",0,-17,0,-1,1
"2018-01-01",2,"KEK","HK","T",0,-17,0,0,1
"2018-01-01",2,"HVK","HKH","L",8,0,0,0,1
"2018-01-01",2,"TKL","HKH","L",15,0,0,-1,4
"2018-01-01",2,"PRL","HL","T",0,-33,0,0,2
"2018-01-01",2,"TOM","HLT","T",0,-22,0,0,1
"2018-01-01",2,"KRS","HNA","L",1,0,0,0,2
"2018-01-01",2,"RKL","HNA","L",12,0,0,-1,2
"2018-01-01",2,"KHK","HPL","L",6,0,1,0,4
"2018-01-01",2,"POH","HPL","L",0,0,0,0,2
"2018-01-01",2,"VMO","HPL","L",0,0,0,0,1
"2018-01-01",2,"VMO","HPL","M",0,-8,0,-1,1
"2018-01-01",2,"JR","HR","T",0,-22,0,-1,1
"2018-01-01",2,"HL","HRV","T",0,-33,1,-1,2
"2018-01-01",2,"ASO","HVK","L",8,0,0,0,1
"2018-01-01",2,"HKH","HVK","L",17,0,0,0,4
"2018-01-01",2,"HVK","HVK","L",1,0,0,0,1
"2018-01-01",2,"KVY","HVK","L",0,0,0,-1,2
"2018-01-01",2,"ARP","HY","L",0,0,0,0,1
"2018-01-01",2,"HKI","ILA","L",4,0,4,0,2
"2018-01-01",2,"KHK","ILA","L",0,0,1,0,3
"2018-01-01",2,"KHK","ILA","M",0,-8,1,0,1
"2018-01-01",2,"PSL","ILA","L",2,0,0,0,2
"2018-01-01",2,"RAH","IMR","T",0,-16,0,0,1
"2018-01-01",2,"IMR","IMT","T",0,-9,7,0,1
"2018-01-01",2,"VIN","ITA","T",0,-31,0,-1,2
"2018-01-01",2,"YLV","JAL","T",0,-98,0,-4,1
"2018-01-01",2,"PLP","JK","L",0,0,0,0,1
"2018-01-01",2,"AIN","JP","L",12,0,1,0,1
"2018-01-01",2,"SAU","JP","L",0,0,0,0,1
"2018-01-01",2,"JR","JR","T",0,-14,0,0,1
"2018-01-01",2,"LAA","JR","T",0,-21,0,-1,1
"2018-01-01",2,"HEK","JRS","L",1,0,0,0,1
"2018-01-01",2,"HEK","JRS","M",1,0,0,-1,1
"2018-01-01",2,"VKH","JRS","L",1,0,0,0,2
"2018-01-01",2,"JUT","JUT","T",0,-20,0,0,1
"2018-01-01",2,"LAA","JUT","T",0,-14,0,0,1
"2018-01-01",2,"MLO","KAN","L",0,0,0,0,2
"2018-01-01",2,"POH","KAN","L",12,0,1,0,2
"2018-01-01",2,"NOA","KAU","T",0,-10,0,-1,1
"2018-01-01",2,"KYT","KE","L",0,0,1,0,1
"2018-01-01",2,"SAV","KE","L",11,0,0,-1,1
"2018-01-01",2,"KIL","KEA","L",4,0,0,-1,2
"2018-01-01",2,"KNI","KEA","L",0,0,0,-1,1
